先週	せんしゅう	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>せ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>しゅ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>う</span>			[sound:先週_b.mp3][sound:先週_g.mp3]			прошлая неделя			время	время	349	394	JLPT5
先生	せんせい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>せ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>せ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:先生_b.mp3][sound:先生_g.mp3]			учитель			сущ	учеба	350	144	JLPT5
洗濯（する）	せんたく（する）			[sound:洗濯（する）_b.mp3][sound:洗濯（する）_g.mp3]			стирка			сущ	дом	351	212	JLPT5
全部	ぜんぶ	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ぜ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ぶ</span>			[sound:全部_b.mp3][sound:全部_g.mp3]			все, целиком			наречие	наречие	352	491	JLPT5
そう	そう			[sound:そう_b.mp3][sound:そう_g.mp3]			да （...です。)			междометие	междометие	353	5	JLPT5
掃除（する）	そうじ（する）			[sound:掃除（する）_b.mp3][sound:掃除（する）_g.mp3]			уборка			сущ	дом	354	213	JLPT5
然(う)して	そうして／そして			[sound:然(う)して_b.mp3][sound:然(う)して_g.mp3]			и…			союз	союз, частица	355	642	JLPT5
其処 (そこ)	そこ			[sound:其処 (そこ)_b.mp3][sound:其処 (そこ)_g.mp3]			это( то) место			местоимения	местоимения	356	461	JLPT5
其方 (そちら)	そちら			[sound:其方 (そちら)_b.mp3][sound:其方 (そちら)_g.mp3]			место, где Вы живете, ваша семья			местоимения	местоимения	357	462	JLPT5
外	そと	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>そ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>と</span>			[sound:外_b.mp3][sound:外_g.mp3]			снаружи			послелог	послелог	358	632	JLPT5
其の	その	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>そ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>の</span>			[sound:其の_b.mp3][sound:其の_g.mp3]			этот, это, эта			местоимения	местоимения	359	463	JLPT5
側	そば	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>そ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ば</span>			[sound:側_b.mp3][sound:側_g.mp3]			рядом, возле, поблизости			послелог	послелог	360	633	JLPT5
空	そら	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>そ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ら</span>			[sound:空_b.mp3][sound:空_g.mp3]			небо, (но) - пустой			сущ	природа	361	29	JLPT5
其れ	それ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>そ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>れ</span>			[sound:其れ_b.mp3][sound:其れ_g.mp3]			(э)то			местоимения	местоимения	362	464	JLPT5
其れから	それから			[sound:其れから_b.mp3][sound:其れから_g.mp3]			затем			союз	союз, частица	363	643	JLPT5
其れでは	それでは			[sound:其れでは_b.mp3][sound:其れでは_g.mp3]			в таком случае			союз	союз, частица	364	644	JLPT5
〜台	だい			[sound:〜台_b.mp3][sound:〜台_g.mp3]			счетный суффикс для механизмов, подставка			сч. Суффиксы	сч. Суффиксы	365	697	JLPT5
大学	だいがく	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>だ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>が</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>く</span>			[sound:大学_b.mp3][sound:大学_g.mp3]			университет			сущ	учеба	366	145	JLPT5
大使館	たいしかん	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>し</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:大使館_b.mp3][sound:大使館_g.mp3]			посольство			сущ	сущ	367	146	JLPT5
大丈夫	だいじょうぶ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>だ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>じょ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>う</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ぶ</span>			[sound:大丈夫_b.mp3][sound:大丈夫_g.mp3]			все в порядке			прилагательное	прилагательное	368	277	JLPT5
大好き	だいすき	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>だ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>す</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>き</span>			[sound:大好き_b.mp3][sound:大好き_g.mp3]			очень люблю			прилагательное	прилагательное	369	278	JLPT5
大切	たいせつ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>せ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>つ</span>			[sound:大切_b.mp3][sound:大切_g.mp3]			важный			прилагательное	прилагательное	370	279	JLPT5
大抵	たいてい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>て</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span>			[sound:大抵_b.mp3][sound:大抵_g.mp3]			большей частью, обычно			наречие	наречие	371	492	JLPT5
台所	だいどころ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>だ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ど</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ろ</span>			[sound:台所_b.mp3][sound:台所_g.mp3]			кухня			сущ	дом	372	214	JLPT5
たいへん	たいへん			[sound:たいへん_b.mp3][sound:たいへん_g.mp3]			очень, ужасно			наречие	наречие	373	493	JLPT5
高い	たかい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:高い_b.mp3][sound:高い_g.mp3]			высокий, дорогой			прилагательное	прилагательное	374	280	JLPT5
沢山	たくさん	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>く</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:沢山_b.mp3][sound:沢山_g.mp3]			много			наречие	наречие	375	494	JLPT5
タクシー	タクシー			[sound:タクシー_b.mp3][sound:タクシー_g.mp3]			такси			гайрайго	гайрайго	376	339	JLPT5
出す	だす	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>だ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>す</span>			[sound:出す_b.mp3][sound:出す_g.mp3]			вынимать			глагол	глагол	377	571	JLPT5
〜達	たち			[sound:〜達_b.mp3][sound:〜達_g.mp3]			суф. мн. числа людей			суф	суф	378	654	JLPT5
立つ	たつ	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>つ</span>			[sound:立つ_b.mp3][sound:立つ_g.mp3]			вставать, подниматься			глагол	глагол	379	572	JLPT5
建物	たてもの	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>て</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>も</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>の</span>			[sound:建物_b.mp3][sound:建物_g.mp3]			здание, строение			сущ	город	380	190	JLPT5
楽しい	たのしい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>の</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>し</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:楽しい_b.mp3][sound:楽しい_g.mp3]			приятный			прилагательное	прилагательное	381	281	JLPT5
頼む	たのむ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>の</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>む</span>			[sound:頼む_b.mp3][sound:頼む_g.mp3]			просить			глагол	глагол	382	573	JLPT5
煙草	たばこ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ば</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>こ</span>			[sound:煙草_b.mp3][sound:煙草_g.mp3]			сигареты			сущ	сущ	383	147	JLPT5
多分	たぶん				[sound:多分_b.mp3][sound:多分_g.mp3]			наверное, вероятно			наречие	наречие	384	495	JLPT5
食べ物	たべもの	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>べ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>も</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>の</span>			[sound:食べ物_b.mp3][sound:食べ物_g.mp3]			еда			сущ	еда	385	69	JLPT5
食べる	たべる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>べ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>る</span>			[sound:食べる_b.mp3][sound:食べる_g.mp3]			есть			глагол	глагол	386	574	JLPT5
卵	たまご	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>ご</span>			[sound:卵_b.mp3][sound:卵_g.mp3]			яйцо			сущ	еда	387	70	JLPT5
誰	たれ	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>れ</span>			[sound:誰_b.mp3][sound:誰_g.mp3]			кто?			местоимения	местоимения	388	465	JLPT5
誕生日	たんじょうび	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>じょ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>う</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>び</span>			[sound:誕生日_b.mp3][sound:誕生日_g.mp3]			день рождения			сущ	праздники	389	71	JLPT5
段々	だんだん	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>だ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>だ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span>			[sound:段々_b.mp3][sound:段々_g.mp3]			постепенно			наречие	наречие	390	496	JLPT5
小さい	ちいさい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ち</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:小さい_b.mp3][sound:小さい_g.mp3]			маленький			прилагательное	прилагательное	391	282	JLPT5
近い	ちかい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ち</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:近い_b.mp3][sound:近い_g.mp3]			близкий			прилагательное	прилагательное	392	283	JLPT5
違う	ちがう	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ち</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>が</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>う</span>			[sound:違う_b.mp3][sound:違う_g.mp3]			отличаться, нет			глагол	глагол	393	575	JLPT5
近く	ちかく	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ち</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>く</span>			[sound:近く_b.mp3][sound:近く_g.mp3]			близко, поблизости			прилагательное	прилагательное	394	284	JLPT5
地下鉄	ちかてつ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ち</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>て</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>つ</span>			[sound:地下鉄_b.mp3][sound:地下鉄_g.mp3]			метро			сущ	транспорт	395	215	JLPT5
地図	ちず	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ち</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ず</span>			[sound:地図_b.mp3][sound:地図_g.mp3]			карта			сущ	геогр	396	180	JLPT5
父	ちち	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ち</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ち</span>			[sound:父_b.mp3][sound:父_g.mp3]			отец			сущ	семья	397	120	JLPT5
茶色	ちゃいろ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ちゃ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ろ</span>			[sound:茶色_b.mp3][sound:茶色_g.mp3]			светло-коричневый цвет			сущ	цвет	398	191	JLPT5
茶碗	ちゃわん	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ちゃ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>わ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span>			[sound:茶碗_b.mp3][sound:茶碗_g.mp3]			чайная чашка			сущ	посуда	399	86	JLPT5
〜中	ちゅう			[sound:〜中_b.mp3][sound:〜中_g.mp3]			в течение…, во время….			суф	суф	400	655	JLPT5
丁度, 恰度	ちょうど			[sound:丁度, 恰度_b.mp3][sound:丁度, 恰度_g.mp3]			как раз, точно, ровно			наречие	наречие	401	497	JLPT5
一寸	ちょっと	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ちょ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>っ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>と</span>			[sound:一寸_b.mp3][sound:一寸_g.mp3]			немного, немножко, чуть-чуть			наречие	наречие	402	498	JLPT5
一日	ついたち	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ち</span>			[sound:一日_b.mp3][sound:一日_g.mp3]			первое число месяца			время	время	403	395	JLPT5
使う	つかう	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>う</span>			[sound:使う_b.mp3][sound:使う_g.mp3]			применять, пользоваться			глагол	глагол	404	576	JLPT5
疲れる	つかれる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>れ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>る</span>			[sound:疲れる_b.mp3][sound:疲れる_g.mp3]			уставать			глагол	глагол	405	577	JLPT5
次ぎ	つぎ			[sound:次ぎ_b.mp3][sound:次ぎ_g.mp3]			следующий (но) 			прилагательное	прилагательное	406	285	JLPT5
着く	つく	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>く</span>			[sound:着く_b.mp3][sound:着く_g.mp3]			прибывать, занимать место			глагол	глагол	407	578	JLPT5
机	つくえ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>く</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>え</span>			[sound:机_b.mp3][sound:机_g.mp3]			стол (письм.)			сущ	дом	408	216	JLPT5
作る	つくる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>く</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>る</span>			[sound:作る_b.mp3][sound:作る_g.mp3]			делать, изготовлять			глагол	глагол	409	579	JLPT5
点ける	つける	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>け</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>る</span>			[sound:点ける_b.mp3][sound:点ける_g.mp3]			зажигать, включать			глагол	глагол	410	580	JLPT5
勤める	つとめる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>め</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>る</span>			[sound:勤める_b.mp3][sound:勤める_g.mp3]			работать, служить			глагол	глагол	411	581	JLPT5
詰らない	つまらない	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ら</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>な</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:詰らない_b.mp3][sound:詰らない_g.mp3]			ничтожный, бесполезный, скучный			прилагательное	прилагательное	412	286	JLPT5
冷たい	つめたい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>め</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span>			[sound:冷たい_b.mp3][sound:冷たい_g.mp3]			холодный			прилагательное	прилагательное	413	287	JLPT5
強い	つよい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>よ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:強い_b.mp3][sound:強い_g.mp3]			сильный, крепкий			прилагательное	прилагательное	414	288	JLPT5
手	て	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>て</span>			[sound:手_b.mp3][sound:手_g.mp3]			рука			сущ	части тела	415	16	JLPT5
テープ	テープ			[sound:テープ_b.mp3][sound:テープ_g.mp3]			лента, магнитная пленка			гайрайго	гайрайго	416	340	JLPT5
テーブル	テーブル			[sound:テーブル_b.mp3][sound:テーブル_g.mp3]			стол			гайрайго	гайрайго	417	341	JLPT5
テープレコーダー	テープレコーダー			[sound:テープレコーダー_b.mp3][sound:テープレコーダー_g.mp3]			магнитофон			гайрайго	гайрайго	418	342	JLPT5
出掛ける	でかける	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>で</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>け</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>る</span>			[sound:出掛ける_b.mp3][sound:出掛ける_g.mp3]			выходить (из дома)			глагол	глагол	419	582	JLPT5
手紙	てがみ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>て</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>が</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>み</span>			[sound:手紙_b.mp3][sound:手紙_g.mp3]			письмо			сущ	почта	420	289	JLPT5
"出来る
"	できる			"[sound:出来る
_b.mp3][sound:出来る
_g.mp3]"			мочь			глагол	глагол	421	583	JLPT5
出口	でぐち	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>で</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ぐ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ち</span>			[sound:出口_b.mp3][sound:出口_g.mp3]			выход			сущ	город	422	192	JLPT5
テスト	テスト			[sound:テスト_b.mp3][sound:テスト_g.mp3]			тест, испытание			гайрайго	гайрайго	423	343	JLPT5
では	では			[sound:では_b.mp3][sound:では_g.mp3]			если, ну  итак			междометие	междометие	424	6	JLPT5
（では）お元気で。	では）おげんきで			[sound:（では）お元気で。_b.mp3][sound:（では）お元気で。_g.mp3]			берегите себя!			сущ	этикет	425	438	JLPT5
では，-又。	では、また			[sound:では，-又。_b.mp3][sound:では，-又。_g.mp3]			ну, пока			сущ	этикет	426	439	JLPT5
デパート	デパート			[sound:デパート_b.mp3][sound:デパート_g.mp3]			универмаг			гайрайго	гайрайго	427	344	JLPT5
でも	でも			[sound:でも_b.mp3][sound:でも_g.mp3]			даже, все же			союз, частица	союз, частица	428	645	JLPT5
出る	でる	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>で</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>る</span>			[sound:出る_b.mp3][sound:出る_g.mp3]			выходить, появляться			глагол	глагол	429	584	JLPT5
テレビ	テレビ			[sound:テレビ_b.mp3][sound:テレビ_g.mp3]			телевизор			гайрайго	гайрайго	430	345	JLPT5
天気	てんき	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>て</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>き</span>			[sound:天気_b.mp3][sound:天気_g.mp3]			погода			сущ	природа	431	30	JLPT5
電気	でんき	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>で</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>き</span>			[sound:電気_b.mp3][sound:電気_g.mp3]			электричество, свет			сущ	дом	432	217	JLPT5
電車	でんしゃ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>で</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>しゃ</span>			[sound:電車_b.mp3][sound:電車_g.mp3]			электричка			сущ	транспорт	433	218	JLPT5
電話	でんわ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>で</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>わ</span>			[sound:電話_b.mp3][sound:電話_g.mp3]			телефон			сущ	связь	434	170	JLPT5
戸	と	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span>			[sound:戸_b.mp3][sound:戸_g.mp3]			дверь (японская)			сущ	дом	435	219	JLPT5
〜度	ど			[sound:〜度_b.mp3][sound:〜度_g.mp3]			…градусов ( с числ. о температуре), раз			сч. Суффиксы	сч. Суффиксы	436	698	JLPT5
ドア	ドア			[sound:ドア_b.mp3][sound:ドア_g.mp3]			дверь (европейская)			гайрайго	гайрайго	437	346	JLPT5
トイレ	トイレ			[sound:トイレ_b.mp3][sound:トイレ_g.mp3]			туалет, уборная			гайрайго	гайрайго	438	347	JLPT5
どう	どう			[sound:どう_b.mp3][sound:どう_g.mp3]			как?			местоимения	местоимения	439	466	JLPT5
